wifiid,gpslatitude,gpslongitude,gpsposaccuracy,rssi,MAC
812725925,55.712,13.2088,8,-80,
812725925,55.712,13.2088,5,-76,
812725925,55.7121,13.2088,6,-76,
812725925,55.7121,13.2088,6,-81,
812725945,55.7111,13.2088,7,-88,
812725945,55.712,13.2088,8,-79,
812725945,55.7121,13.2088,6,-74,
812725945,55.7121,13.2088,6,-74,
812725945,55.7121,13.2088,6,-81,
812725945,55.7121,13.2088,6,-81,
812725945,55.7121,13.2088,4,-68,
812726093,55.712,13.2088,6,-87,
812726093,55.712,13.2088,5,-85,
813577019,55.712,13.2088,5,-89,
813577019,55.7121,13.2088,8,-91,
813577019,55.7121,13.2088,6,-90,
813577021,55.712,13.2088,5,-90,
813577021,55.7121,13.2088,8,-90,
821827246,55.712,13.2088,6,-89,
878638147,55.7121,13.2088,6,-85,
878638149,55.7121,13.2088,6,-85,
896218418,55.7121,13.2088,8,-91,
896289537,55.7121,13.2088,8,-91,
896289537,55.7121,13.2088,4,-90,
933849440,55.712,13.2088,5,-85,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,8,-81,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2088,8,-92,40:e3:d6:d3:d9:12
934787177,55.7121,13.2088,8,-90,40:e3:d6:d3:d3:32
1186526393,55.711,13.2088,3,-90,70:3a:0e:9b:5b:31
1186613205,55.711,13.2088,3,-89,70:3a:0e:9b:54:50
1192224911,55.711,13.2088,3,-89,70:3a:0e:9b:54:51
1248355328,55.7111,13.2088,7,-86,b4:5d:50:0b:90:21
1248355328,55.7111,13.2088,7,-86,b4:5d:50:0b:90:21
1248355331,55.7111,13.2088,7,-86,b4:5d:50:0b:90:20
1248355331,55.7111,13.2088,7,-86,b4:5d:50:0b:90:20
1248355332,55.7111,13.2088,7,-86,b4:5d:50:0b:90:40
1248355332,55.7111,13.2088,7,-86,b4:5d:50:0b:90:40
1248355338,55.7111,13.2088,7,-86,b4:5d:50:0b:90:41
1248355338,55.7111,13.2088,7,-86,b4:5d:50:0b:90:41
1435555106,55.711,13.2088,9,-70,b4:5d:50:17:c7:60
1435555106,55.711,13.2088,9,-70,b4:5d:50:17:c7:60
1435555106,55.7111,13.2088,7,-76,b4:5d:50:17:c7:60
1435555106,55.7111,13.2088,7,-76,b4:5d:50:17:c7:60
1462408599,55.711,13.2088,9,-68,b4:5d:50:17:c7:61
1462408599,55.711,13.2088,9,-68,b4:5d:50:17:c7:61
1462408599,55.7111,13.2088,7,-75,b4:5d:50:17:c7:61
1462408599,55.7111,13.2088,7,-75,b4:5d:50:17:c7:61
869920063,55.7099,13.2088,4,-84,30:b5:c2:9e:c2:80
1193942707,55.7099,13.2088,4,-87,70:3a:0e:a6:99:d0
1197986432,55.7099,13.2088,4,-87,70:3a:0e:a6:99:d1
1315754978,55.7099,13.2088,4,-87,70:3a:0e:a6:99:d2
1315812595,55.7099,13.2088,4,-85,f0:5c:19:9a:ff:f2
1103619497,55.71,13.2088,4,-88,f0:5c:19:9b:2a:80
1248355329,55.71,13.2088,4,-92,10:62:eb:44:a7:7c
812725945,55.712,13.2088,9,-82,
1248355332,55.711,13.2088,3,-89,b4:5d:50:0b:90:40
1248355338,55.711,13.2088,3,-86,b4:5d:50:0b:90:41
896218418,55.7121,13.2088,8,-91,
896289537,55.7121,13.2088,8,-91,
933849440,55.7121,13.2088,8,-81,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2088,8,-92,40:e3:d6:d3:d9:12
934787177,55.7121,13.2088,8,-90,40:e3:d6:d3:d3:32
1248355328,55.71,13.2088,8,-79,b4:5d:50:0b:90:21
1248355331,55.71,13.2088,8,-80,b4:5d:50:0b:90:20
1315755026,55.71,13.2088,3,-86,f0:5c:19:9b:2a:82
637404821,55.7121,13.2088,3,-88,ac:a3:1e:d3:e1:00
637404898,55.7121,13.2088,3,-86,ac:a3:1e:d3:e5:80
637404900,55.7121,13.2088,3,-86,ac:a3:1e:d3:e5:81
641448998,55.711,13.2088,3,-89,ac:a3:1e:d3:e4:91
642776778,55.711,13.2088,3,-87,ac:a3:1e:d3:e7:a1
654474280,55.711,13.2088,3,-88,ac:a3:1e:d3:e7:a0
654474463,55.711,13.2088,3,-88,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,3,-87,ac:a3:1e:d3:e4:81
687020788,55.711,13.2088,3,-89,ac:a3:1e:d3:e3:10
687020789,55.711,13.2088,3,-87,ac:a3:1e:d3:e3:11
767023101,55.711,13.2088,3,-86,ac:a3:1e:d3:e7:a2
812725925,55.7121,13.2088,3,-65,
812725945,55.7102,13.2088,9,-90,
812725945,55.7121,13.2088,3,-65,
812726093,55.7121,13.2088,3,-77,
813577019,55.7121,13.2088,3,-90,
813577021,55.7121,13.2088,3,-91,
395025209,55.7121,13.2088,10,-89,54:e4:3a:ec:ca:24
637404898,55.7121,13.2088,10,-91,ac:a3:1e:d3:e5:80
637404900,55.7121,13.2088,10,-91,ac:a3:1e:d3:e5:81
812725925,55.711,13.2088,9,-89,
812725925,55.7121,13.2088,10,-81,
812725945,55.711,13.2088,9,-90,
812725945,55.7121,13.2088,10,-82,
1166890809,55.7121,13.2088,10,-88,70:3a:0e:9a:75:00
1166890817,55.7121,13.2088,10,-89,70:3a:0e:9a:75:01
812725925,55.711,13.2088,5,-89,
1248355329,55.71,13.2088,7,-88,10:62:eb:44:a7:7c
1248355332,55.71,13.2088,7,-90,b4:5d:50:0b:90:40
1248355338,55.71,13.2088,7,-88,b4:5d:50:0b:90:41
4343261,55.711,13.2088,3,-90,00:1d:7e:f0:fb:39
4343261,55.711,13.2088,4,-92,00:1d:7e:f0:fb:39
395047954,55.711,13.2088,3,-88,ac:7f:3e:ec:15:ea
395047954,55.711,13.2088,3,-88,ac:7f:3e:ec:15:ea
395047954,55.711,13.2088,6,-90,ac:7f:3e:ec:15:ea
395047954,55.711,13.2088,6,-90,ac:7f:3e:ec:15:ea
395047954,55.711,13.2088,6,-90,ac:7f:3e:ec:15:ea
637404825,55.7121,13.2088,3,-89,ac:a3:1e:d3:e1:01
637404898,55.712,13.2088,3,-90,ac:a3:1e:d3:e5:80
641448991,55.711,13.2088,3,-93,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,3,-92,ac:a3:1e:d3:e4:91
642776778,55.711,13.2088,4,-89,ac:a3:1e:d3:e7:a1
654474280,55.711,13.2088,4,-91,ac:a3:1e:d3:e7:a0
654474435,55.7109,13.2088,6,-87,ac:a3:1e:d3:de:00
654474435,55.711,13.2088,3,-87,ac:a3:1e:d3:de:00
654474435,55.711,13.2088,4,-90,ac:a3:1e:d3:de:00
654474463,55.711,13.2088,3,-85,ac:a3:1e:d3:e4:80
654474463,55.711,13.2088,3,-85,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,3,-82,ac:a3:1e:d3:e4:81
654474466,55.711,13.2088,3,-82,ac:a3:1e:d3:e4:81
812725925,55.711,13.2088,6,-83,
812725925,55.712,13.2088,3,-77,
812725925,55.7121,13.2088,4,-82,
812725945,55.711,13.2088,3,-83,
812725945,55.711,13.2088,6,-85,
812725945,55.7121,13.2088,3,-71,
812725945,55.7121,13.2088,4,-82,
812725945,55.7121,13.2088,3,-76,
813577019,55.7121,13.2088,3,-90,
813577138,55.7121,13.2088,3,-89,
813577143,55.7121,13.2088,3,-91,
896218199,55.711,13.2088,3,-87,
896218200,55.711,13.2088,3,-88,
896218200,55.712,13.2088,3,-92,
933849440,55.7121,13.2088,4,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,4,-89,40:e3:d6:d3:d1:b2
1103619497,55.71,13.2088,6,-87,f0:5c:19:9b:2a:80
1103619497,55.71,13.2088,6,-87,f0:5c:19:9b:2a:80
1182334685,55.71,13.2088,6,-87,14:cc:20:ff:7c:f4
1182334685,55.71,13.2088,6,-87,14:cc:20:ff:7c:f4
1186614441,55.711,13.2088,6,-89,70:3a:0e:9b:3a:91
1186614441,55.711,13.2088,6,-89,70:3a:0e:9b:3a:91
1186614441,55.711,13.2088,6,-89,70:3a:0e:9b:3a:91
1186614442,55.711,13.2088,6,-90,70:3a:0e:9b:3a:90
1186614442,55.711,13.2088,6,-90,70:3a:0e:9b:3a:90
1186614442,55.711,13.2088,6,-90,70:3a:0e:9b:3a:90
1248355329,55.71,13.2088,6,-88,10:62:eb:44:a7:7c
1248355329,55.71,13.2088,6,-88,10:62:eb:44:a7:7c
1274080960,55.7121,13.2088,4,-87,a8:bd:27:4e:57:81
1274080960,55.7121,13.2088,4,-82,a8:bd:27:4e:57:81
1274080961,55.7121,13.2088,4,-82,a8:bd:27:4e:57:83
1274080962,55.7121,13.2088,4,-87,a8:bd:27:4e:57:82
1274080962,55.7121,13.2088,4,-85,a8:bd:27:4e:57:82
1274080963,55.7121,13.2088,4,-87,a8:bd:27:4e:57:80
1274080963,55.7121,13.2088,4,-85,a8:bd:27:4e:57:80
1315755022,55.71,13.2088,6,-88,f0:5c:19:9a:ff:e2
1315755022,55.71,13.2088,6,-88,f0:5c:19:9a:ff:e2
1315755026,55.71,13.2088,6,-87,f0:5c:19:9b:2a:82
1315755026,55.71,13.2088,6,-87,f0:5c:19:9b:2a:82
1316711520,55.7121,13.2088,4,-87,a8:bd:27:4e:57:84
654474435,55.7109,13.2088,6,-87,ac:a3:1e:d3:de:00
813577021,55.712,13.2088,5,-86,
933849440,55.712,13.2088,5,-85,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,5,-86,40:e3:d6:d3:d3:32
812725925,55.7121,13.2088,9,-81,
812725925,55.7121,13.2088,10,-85,
878638149,55.7121,13.2088,9,-83,
878638149,55.7121,13.2088,10,-86,
933849440,55.7121,13.2088,9,-78,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,10,-89,40:e3:d6:d3:d1:b2
878638149,55.7121,13.2088,10,-85,
933849440,55.7121,13.2088,10,-90,40:e3:d6:d3:d1:b2
436166730,55.71,13.2088,10,-83,d8:50:e6:95:cf:04
812725945,55.7121,13.2088,9,-85,
878638147,55.7121,13.2088,9,-85,
933849440,55.7121,13.2088,9,-89,40:e3:d6:d3:d1:b2
812725925,55.7121,13.2088,4,-79,
813577138,55.7121,13.2088,4,-90,
813577143,55.7121,13.2088,4,-90,
896218418,55.7121,13.2088,4,-87,
933849440,55.7121,13.2088,4,-86,40:e3:d6:d3:d1:b2
937698369,55.7121,13.2088,4,-89,40:e3:d6:d3:3e:b2
1274080946,55.7121,13.2088,4,-88,a8:bd:27:4e:8c:b3
1274080947,55.7121,13.2088,4,-88,a8:bd:27:4e:8c:b1
1274080949,55.7121,13.2088,4,-89,a8:bd:27:4e:8c:b0
1274555699,55.7121,13.2088,4,-88,a8:bd:27:4e:8c:b2
1366141154,55.7121,13.2088,4,-89,a8:bd:27:4e:8c:b4
1426498082,55.7121,13.2088,4,-82,e8:d1:1b:ff:03:d0
878638147,55.7121,13.2088,4,-76,
933849440,55.7121,13.2088,4,-87,40:e3:d6:d3:d1:b2
812725925,55.7121,13.2088,10,-87,
878638149,55.7121,13.2088,10,-85,
933849440,55.7121,13.2088,10,-88,40:e3:d6:d3:d1:b2
812725925,55.712,13.2088,4,-87,
878638147,55.712,13.2088,4,-83,
878638147,55.7121,13.2088,5,-84,
878638147,55.7122,13.2088,10,-80,
896218199,55.712,13.2088,4,-89,
933849440,55.7121,13.2088,5,-80,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2088,10,-89,40:e3:d6:d3:d1:b2
934787199,55.712,13.2088,4,-88,40:e3:d6:d3:de:92
395025209,55.7109,13.2088,5,-88,54:e4:3a:ec:ca:24
395047954,55.711,13.2088,4,-93,ac:7f:3e:ec:15:ea
812725925,55.712,13.2088,3,-84,
812725925,55.712,13.2088,3,-81,
812725925,55.7121,13.2088,5,-77,
812725925,55.7122,13.2088,4,-77,
812725945,55.712,13.2088,3,-86,
812725945,55.712,13.2088,3,-87,
812725945,55.712,13.2088,3,-87,
812725945,55.712,13.2088,4,-76,
812725945,55.7121,13.2088,5,-72,
812725945,55.7122,13.2088,4,-76,
812726093,55.712,13.2088,3,-85,
813577019,55.7121,13.2088,3,-88,
813577019,55.7121,13.2088,5,-86,
813577019,55.7121,13.2088,3,-88,
813577021,55.7121,13.2088,5,-83,
878638147,55.712,13.2088,3,-86,
878638147,55.7121,13.2088,3,-73,
878638147,55.7121,13.2088,3,-73,
878638149,55.712,13.2088,3,-85,
878638149,55.7121,13.2088,3,-73,
896218199,55.7121,13.2088,5,-90,
896218200,55.7121,13.2088,5,-90,
896218418,55.712,13.2088,3,-91,
896218418,55.7121,13.2088,3,-86,
896218418,55.7121,13.2088,5,-92,
896289537,55.7121,13.2088,5,-84,
933849440,55.7121,13.2088,3,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,5,-81,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,5,-68,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,5,-84,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,3,-87,40:e3:d6:d3:d9:12
934787177,55.7121,13.2088,3,-87,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,5,-87,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,3,-87,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,5,-84,40:e3:d6:d3:d3:32
934787199,55.7121,13.2088,5,-91,40:e3:d6:d3:de:92
1248355328,55.7111,13.2088,3,-88,b4:5d:50:0b:90:21
1248355328,55.7111,13.2088,3,-88,b4:5d:50:0b:90:21
1248355329,55.7099,13.2088,7,-87,10:62:eb:44:a7:7c
1248355329,55.71,13.2088,9,-89,10:62:eb:44:a7:7c
1248355329,55.71,13.2088,9,-89,10:62:eb:44:a7:7c
1248355331,55.7111,13.2088,3,-90,b4:5d:50:0b:90:20
1248355331,55.7111,13.2088,3,-90,b4:5d:50:0b:90:20
1248355332,55.7111,13.2088,3,-80,b4:5d:50:0b:90:40
1248355332,55.7111,13.2088,3,-80,b4:5d:50:0b:90:40
1248355338,55.7111,13.2088,3,-88,b4:5d:50:0b:90:41
1248355338,55.7111,13.2088,3,-88,b4:5d:50:0b:90:41
1274065599,55.712,13.2088,5,-89,a8:bd:27:4e:8c:a3
1274065599,55.712,13.2088,5,-89,a8:bd:27:4e:8c:a3
1274065600,55.712,13.2088,5,-88,a8:bd:27:4e:8c:a2
1274065600,55.712,13.2088,5,-88,a8:bd:27:4e:8c:a2
1274065601,55.712,13.2088,5,-89,a8:bd:27:4e:8c:a1
1274065601,55.712,13.2088,5,-89,a8:bd:27:4e:8c:a1
1274065602,55.712,13.2088,5,-88,a8:bd:27:4e:8c:a0
1274065602,55.712,13.2088,5,-88,a8:bd:27:4e:8c:a0
1274080960,55.712,13.2088,5,-87,a8:bd:27:4e:57:81
1274080960,55.712,13.2088,5,-87,a8:bd:27:4e:57:81
1274080963,55.712,13.2088,5,-90,a8:bd:27:4e:57:80
1274080963,55.712,13.2088,5,-90,a8:bd:27:4e:57:80
1315755026,55.71,13.2088,6,-86,f0:5c:19:9b:2a:82
1315755026,55.71,13.2088,6,-86,f0:5c:19:9b:2a:82
1435555106,55.7111,13.2088,3,-72,b4:5d:50:17:c7:60
1435555106,55.7111,13.2088,3,-72,b4:5d:50:17:c7:60
1462408599,55.7111,13.2088,3,-72,b4:5d:50:17:c7:61
1462408599,55.7111,13.2088,3,-72,b4:5d:50:17:c7:61
436166730,55.7099,13.2088,5,-83,d8:50:e6:95:cf:04
812725925,55.712,13.2088,3,-77,
812725925,55.7121,13.2088,10,-80,
812725945,55.712,13.2088,3,-78,
813577019,55.712,13.2088,3,-87,
933849440,55.7121,13.2088,10,-88,40:e3:d6:d3:d1:b2
1103619497,55.7099,13.2088,5,-85,f0:5c:19:9b:2a:80
1119317024,55.7099,13.2088,5,-92,f0:5c:19:9b:1b:d1
1131900770,55.7099,13.2088,5,-91,f0:5c:19:9b:1b:d0
1315754978,55.7099,13.2088,5,-91,70:3a:0e:a6:99:d2
1315755026,55.7099,13.2088,5,-86,f0:5c:19:9b:2a:82
1396821583,55.7099,13.2088,5,-92,f0:5c:19:9b:1b:d2
654474435,55.711,13.2088,10,-89,ac:a3:1e:d3:de:00
654474435,55.711,13.2088,10,-89,ac:a3:1e:d3:de:00
654474463,55.711,13.2088,10,-91,ac:a3:1e:d3:e4:80
654474463,55.711,13.2088,10,-91,ac:a3:1e:d3:e4:80
1248355329,55.71,13.2088,9,-89,10:62:eb:44:a7:7c
812725925,55.712,13.2088,7,-86,
878638147,55.712,13.2088,7,-79,
896218199,55.712,13.2088,7,-89,
896218418,55.712,13.2088,7,-88,
896289537,55.712,13.2088,7,-88,
933849440,55.712,13.2088,7,-85,40:e3:d6:d3:d1:b2
933849460,55.712,13.2088,7,-88,40:e3:d6:d3:d9:12
934787199,55.712,13.2088,7,-89,40:e3:d6:d3:de:92
812725925,55.712,13.2088,3,-72,
878638149,55.7121,13.2088,4,-85,
933849440,55.7121,13.2088,4,-77,40:e3:d6:d3:d1:b2
812725945,55.712,13.2088,6,-83,
878638147,55.712,13.2088,6,-81,
878638149,55.712,13.2088,6,-81,
896218199,55.712,13.2088,6,-89,
896218200,55.712,13.2088,6,-89,
896218418,55.712,13.2088,6,-89,
896289537,55.712,13.2088,6,-89,
933849440,55.712,13.2088,6,-85,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,6,-85,40:e3:d6:d3:d1:b2
934787199,55.712,13.2088,6,-89,40:e3:d6:d3:de:92
934787199,55.712,13.2088,6,-89,40:e3:d6:d3:de:92
4343261,55.711,13.2088,9,-90,00:1d:7e:f0:fb:39
336523185,55.7123,13.2088,8,-86,e0:91:53:78:43:f0
351103208,55.7123,13.2088,8,-85,e0:91:53:78:47:00
357776104,55.7123,13.2088,8,-89,e0:91:53:78:49:58
357776106,55.7123,13.2088,8,-89,e0:91:53:79:77:8d
641448991,55.711,13.2088,9,-82,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,9,-83,ac:a3:1e:d3:e4:91
642776778,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a1
654474280,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a0
654474435,55.711,13.2088,9,-92,ac:a3:1e:d3:de:00
654474463,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:81
767023101,55.711,13.2088,9,-93,ac:a3:1e:d3:e7:a2
812725925,55.712,13.2088,4,-86,
812725925,55.712,13.2088,3,-81,
812725925,55.7123,13.2088,8,-82,
812725945,55.712,13.2088,4,-84,
812725945,55.712,13.2088,5,-83,
812725945,55.712,13.2088,9,-86,
813577019,55.712,13.2088,3,-88,
813577021,55.712,13.2088,3,-87,
878638147,55.712,13.2088,4,-82,
878638149,55.712,13.2088,4,-83,
878638149,55.712,13.2088,5,-81,
878638149,55.7123,13.2088,8,-84,
896218200,55.712,13.2088,5,-89,
896218418,55.712,13.2088,3,-89,
933849440,55.712,13.2088,4,-85,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,4,-85,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,5,-85,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-84,40:e3:d6:d3:d1:b2
934787177,55.712,13.2088,3,-88,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,3,-88,40:e3:d6:d3:d3:32
934787199,55.712,13.2088,5,-89,40:e3:d6:d3:de:92
1274065599,55.712,13.2088,3,-90,a8:bd:27:4e:8c:a3
1274065599,55.712,13.2088,3,-90,a8:bd:27:4e:8c:a3
1274065600,55.712,13.2088,3,-92,a8:bd:27:4e:8c:a2
1274065600,55.712,13.2088,3,-92,a8:bd:27:4e:8c:a2
1274065601,55.712,13.2088,3,-91,a8:bd:27:4e:8c:a1
1274065601,55.712,13.2088,3,-91,a8:bd:27:4e:8c:a1
1274065602,55.712,13.2088,3,-92,a8:bd:27:4e:8c:a0
1274065602,55.712,13.2088,3,-92,a8:bd:27:4e:8c:a0
1274080942,55.712,13.2088,3,-86,a8:bd:27:4e:57:93
1274080942,55.712,13.2088,3,-86,a8:bd:27:4e:57:93
1274080945,55.712,13.2088,3,-87,a8:bd:27:4e:57:92
1274080945,55.712,13.2088,3,-87,a8:bd:27:4e:57:92
1274080950,55.712,13.2088,3,-86,a8:bd:27:4e:57:91
1274080950,55.712,13.2088,3,-86,a8:bd:27:4e:57:91
1274080951,55.712,13.2088,3,-88,a8:bd:27:4e:57:90
1274080951,55.712,13.2088,3,-88,a8:bd:27:4e:57:90
1274080960,55.712,13.2088,3,-83,a8:bd:27:4e:57:81
1274080960,55.712,13.2088,3,-83,a8:bd:27:4e:57:81
1274080961,55.712,13.2088,3,-83,a8:bd:27:4e:57:83
1274080961,55.712,13.2088,3,-83,a8:bd:27:4e:57:83
1274080962,55.712,13.2088,3,-86,a8:bd:27:4e:57:82
1274080962,55.712,13.2088,3,-86,a8:bd:27:4e:57:82
1274080963,55.712,13.2088,3,-84,a8:bd:27:4e:57:80
1274080963,55.712,13.2088,3,-84,a8:bd:27:4e:57:80
1316711520,55.712,13.2088,3,-83,a8:bd:27:4e:57:84
1316711520,55.712,13.2088,3,-83,a8:bd:27:4e:57:84
1370556994,55.712,13.2088,3,-84,a8:bd:27:4e:57:94
1370556994,55.712,13.2088,3,-84,a8:bd:27:4e:57:94
1443643233,55.712,13.2088,3,-92,
1443643234,55.712,13.2088,3,-90,
1443643237,55.712,13.2088,3,-90,a8:bd:27:4e:57:61
1443643237,55.712,13.2088,3,-90,a8:bd:27:4e:57:61
4343261,55.711,13.2088,7,-90,00:1d:7e:f0:fb:39
812725925,55.712,13.2088,9,-82,
813577021,55.712,13.2088,9,-89,
812725945,55.712,13.2088,9,-83,
4343261,55.711,13.2088,3,-85,00:1d:7e:f0:fb:39
4343261,55.711,13.2088,9,-90,00:1d:7e:f0:fb:39
4343261,55.711,13.2088,9,-90,00:1d:7e:f0:fb:39
336523185,55.7123,13.2088,8,-86,e0:91:53:78:43:f0
351103208,55.7123,13.2088,8,-85,e0:91:53:78:47:00
357776104,55.7123,13.2088,8,-89,e0:91:53:78:49:58
357776106,55.7123,13.2088,8,-89,e0:91:53:79:77:8d
637404900,55.7121,13.2088,4,-85,ac:a3:1e:d3:e5:81
641448991,55.711,13.2088,9,-82,ac:a3:1e:d3:e4:90
641448991,55.711,13.2088,9,-82,ac:a3:1e:d3:e4:90
641448998,55.711,13.2088,9,-83,ac:a3:1e:d3:e4:91
641448998,55.711,13.2088,9,-83,ac:a3:1e:d3:e4:91
642776778,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a1
642776778,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a1
642776902,55.7121,13.2088,4,-89,ac:a3:1e:d3:e5:90
642776903,55.7121,13.2088,4,-89,ac:a3:1e:d3:e5:91
654474280,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a0
654474280,55.711,13.2088,9,-92,ac:a3:1e:d3:e7:a0
654474435,55.711,13.2088,9,-92,ac:a3:1e:d3:de:00
654474435,55.711,13.2088,9,-92,ac:a3:1e:d3:de:00
654474463,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:80
654474463,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:80
654474466,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:81
654474466,55.711,13.2088,9,-92,ac:a3:1e:d3:e4:81
767023101,55.711,13.2088,9,-93,ac:a3:1e:d3:e7:a2
767023101,55.711,13.2088,9,-93,ac:a3:1e:d3:e7:a2
812725925,55.712,13.2088,5,-73,
812725925,55.712,13.2088,5,-73,
812725925,55.712,13.2088,8,-70,
812725925,55.712,13.2088,3,-79,
812725925,55.7121,13.2088,3,-83,
812725925,55.7121,13.2088,4,-80,
812725925,55.7122,13.2088,5,-86,
812725945,55.712,13.2088,5,-73,
812725945,55.712,13.2088,5,-73,
812725945,55.712,13.2088,3,-80,
812725945,55.712,13.2088,3,-81,
812725945,55.7122,13.2088,5,-82,
812725945,55.7123,13.2088,8,-82,
812726093,55.712,13.2088,6,-87,
813577019,55.712,13.2088,5,-88,
813577019,55.7121,13.2088,3,-86,
813577019,55.7122,13.2088,5,-85,
813577019,55.7122,13.2088,5,-85,
813577021,55.712,13.2088,5,-88,
813577021,55.712,13.2088,5,-88,
813577021,55.7121,13.2088,4,-89,
821827303,55.7121,13.2088,4,-81,
878638147,55.7121,13.2088,4,-85,
878638147,55.7122,13.2088,5,-77,
878638147,55.7122,13.2088,5,-77,
878638149,55.7121,13.2088,4,-86,
878638149,55.7122,13.2088,5,-77,
878638149,55.7122,13.2088,5,-77,
878638149,55.7123,13.2088,8,-84,
896218418,55.712,13.2088,5,-89,
896218418,55.712,13.2088,5,-89,
896218418,55.7121,13.2088,4,-90,
896218418,55.7122,13.2088,5,-88,
896218418,55.7122,13.2088,5,-88,
896289537,55.712,13.2088,5,-91,
896289537,55.712,13.2088,5,-91,
933849440,55.712,13.2088,5,-82,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,5,-82,40:e3:d6:d3:d1:b2
933849440,55.712,13.2088,3,-87,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,4,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,4,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2088,3,-83,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2088,5,-80,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2088,5,-80,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2088,4,-91,40:e3:d6:d3:d9:12
933849460,55.7121,13.2088,4,-91,40:e3:d6:d3:d9:12
934787177,55.712,13.2088,5,-88,40:e3:d6:d3:d3:32
934787177,55.712,13.2088,5,-88,40:e3:d6:d3:d3:32
934787177,55.7121,13.2088,3,-87,40:e3:d6:d3:d3:32
934787177,55.7122,13.2088,5,-84,40:e3:d6:d3:d3:32
934787177,55.7122,13.2088,5,-84,40:e3:d6:d3:d3:32
1131066974,55.7122,13.2088,5,-87,6a:14:01:98:96:5a
1131066974,55.7122,13.2088,5,-87,6a:14:01:98:96:5a
1248355329,55.7099,13.2088,8,-88,10:62:eb:44:a7:7c
1274080942,55.7121,13.2088,3,-89,a8:bd:27:4e:57:93
1274080945,55.7121,13.2088,3,-90,a8:bd:27:4e:57:92
1274080950,55.7121,13.2088,3,-88,a8:bd:27:4e:57:91
1315755013,55.711,13.2088,3,-84,70:3a:0e:9b:3a:82
1435555106,55.711,13.2088,3,-86,b4:5d:50:17:c7:60
1463003126,55.7099,13.2088,8,-88,b4:5d:50:17:c7:71
1463003127,55.7099,13.2088,8,-88,b4:5d:50:17:c7:70
812725945,55.712,13.2088,10,-84,
812725945,55.7121,13.2088,9,-79,
812726093,55.7121,13.2088,9,-87,
813577019,55.7121,13.2088,5,-88,
813577021,55.7121,13.2088,5,-88,
896289537,55.7121,13.2088,9,-87,
933849440,55.7121,13.2088,5,-82,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2088,5,-88,40:e3:d6:d3:d3:32
654474435,55.7111,13.2088,9,-86,ac:a3:1e:d3:de:00
654474463,55.7111,13.2088,9,-90,ac:a3:1e:d3:e4:80
654474466,55.7111,13.2088,9,-90,ac:a3:1e:d3:e4:81
812725925,55.7111,13.2088,9,-80,
812725925,55.712,13.2088,9,-82,
812725945,55.7121,13.2088,3,-64,
933849460,55.7111,13.2088,9,-81,40:e3:d6:d3:d9:12
637404821,55.7121,13.2088,3,-91,ac:a3:1e:d3:e1:00
